Id,SalePrice
1947,284807.0595686789
1948,173987.38490517376
1949,236322.9149866751
1950,191696.89377346082
1951,280271.50822169275
1952,223353.8617832492
1953,162306.32812611843
1954,195880.52761525734
1955,134521.57436318567
1956,290851.3734404293
1957,149422.68128313392
1958,320862.35836235667
1959,133349.30442470795
1960,116506.49969741167
1961,124783.36456946802
1962,93183.15060176945
1963,102880.09376271989
1964,104543.05836366532
1965,145215.74745161034
1966,143876.73828095838
1967,281625.57796713413
1968,415540.90591897303
1969,397294.9846007065
1970,464328.1858725765
1971,442292.2327243379
1972,396876.90576644544
1973,256899.85394708134
1974,316444.69664908526
1975,453284.31137558905
1976,270412.5579017267
1977,381541.92053323146
1978,393656.1892238464
1979,328721.21963072766
1980,193288.6461894841
1981,346306.88105467404
1982,218843.35660884326
1983,205974.65381217762
1984,160521.57696649223
1985,228408.57054589893
1986,226014.28218748263
1987,185827.04438091736
1988,173576.8339716735
1989,192459.86100470548
1990,215328.26483852544
1991,226742.07535245223
1992,213222.92273933825
1993,167985.79378211906
1994,247123.8430278052
1995,188371.65569141367
1996,280630.94217489124
1997,339572.86671706906
1998,358790.2064668034
1999,265508.9167048826
2000,309685.38741248177
2001,271618.0414323983
2002,249887.8998801014
2003,258623.0057994067
2004,269088.32022456365
2005,223786.84557604365
2006,227006.4840621769
2007,246705.47152504214
2008,226732.4236414276
2009,191725.47354930278
2010,191463.95330004557
2011,132398.32584510837
2012,169890.34649645293
2013,180422.8458611949
2014,184340.91202067805
2015,207794.09694143842
2016,186794.86184800908
2017,199367.97825117776
2018,124450.45769077586
2019,132438.15131467
2020,98272.49490092798
2021,104291.905620944
2022,183359.31701395955
2023,134990.42292424204
2024,252439.77113691004
2025,375667.80008477473
2026,180379.93290193708
2027,149003.23144455138
2028,158888.05317819264
2029,166085.39425166196
2030,275348.1345492701
2031,244628.67059625738
2032,258223.12237837852
2033,278334.47549353424
2034,169430.9162719712
2035,217007.59595796914
2036,197995.91981260438
2037,198885.2193712053
2038,298910.0108457442
2039,222458.7211147704
2040,338917.8763813479
2041,280711.32709664013
2042,198970.8930407461
2043,168485.2550465585
2044,170327.93388735424
2045,215410.40115590213
2046,143086.04496158077
2047,139026.45790015056
2048,136917.3885399982
2049,138704.73529399897
2050,184719.97171479487
2051,107754.05287471639
2052,123735.56280636563
2053,150127.96869401843
2054,87001.48065775141
2055,157898.13498368056
2056,145978.75263482452
2057,118243.32871749863
2058,220786.88691108543
2059,139342.58446323712
2060,169922.73433679488
2061,167094.4175365894
2062,134377.40666782644
2063,120324.50156357979
2064,144154.3049394496
2065,118619.18560308684
2066,167697.36934649656
2067,127036.75502019643
2068,149870.90380487262
2069,82733.17931595528
2070,111121.76648505134
2071,103459.46614809963
2072,123133.43537140122
2073,142246.29585180478
2074,185882.73763728564
2075,149877.95978110607
2076,120490.72974923285
2077,153096.16169589444
2078,123360.45080156285
2079,122885.01437977757
2080,117531.45492625755
2081,126618.51005706485
2082,131595.1028760204
2083,144865.96855632323
2084,113555.87246237103
2085,117149.07171384682
2086,115768.4572899496
2087,113752.46410903329
2088,101090.96646490794
2089,75739.65411927336
2090,131303.68867674377
2091,120002.16190136611
2092,126630.52559850429
2093,120492.20742914564
2094,127341.25092611398
2095,143385.12938622065
2096,78012.01754838882
2097,106362.95697888543
2098,140113.64335539163
2099,52492.51725275899
2100,97802.53104806827
2101,110840.80716698163
2102,126157.258769246
2103,99908.49591905778
2104,139776.15278135132
2105,131999.82229182095
2106,69811.09638951246
2107,206356.72910908185
2108,108040.96197518299
2109,109098.1600094999
2110,131146.82110617193
2111,144449.41739352077
2112,138235.6575433363
2113,117343.45708757099
2114,112761.80475896668
2115,155333.60704380594
2116,117378.80356599457
2117,144737.75017101274
2118,118014.764826604
2119,108504.93691297325
2120,122934.40797342229
2121,88790.62156517943
2122,104324.49456626482
2123,85851.17425731834
2124,169114.56774635892
2125,127636.85696194186
2126,136492.23376228195
2127,156001.76320132098
2128,126066.29873733115
2129,93322.96154492573
2130,128209.66928781287
2131,148042.17512236338
2132,111179.5496677661
2133,118398.71682760541
2134,123546.88562462415
2135,95912.10341340642
2136,72679.81701476722
2137,97389.11475509305
2138,127489.03612293175
2139,146650.7428017544
2140,148954.12931686194
2141,141613.3175885531
2142,131715.41824016924
2143,139829.1796199418
2144,129862.7095807968
2145,138700.72779122944
2146,171862.61698572518
2147,139708.63045412948
2148,132279.75180983014
2149,146973.86965315935
2150,221060.70978503168
2151,115913.81757977135
2152,174825.1673010914
2153,168006.8416663187
2154,104420.40580421567
2155,132542.27476787585
2156,243730.90249709575
2157,237444.00177402858
2158,246338.83340510115
2159,211316.349356981
2160,169502.19991132896
2161,242571.98231726908
2162,408917.833895537
2163,353189.31451175536
2164,255511.87234781173
2165,190523.42178209338
2166,151852.836360391
2167,227529.89443360246
2168,203513.4406083298
2169,199871.26132658598
2170,223835.98245509344
2171,158576.1877854368
2172,133919.58403192717
2173,169496.10874167495
2174,223211.34508780623
2175,311437.04487702524
2176,335044.35421505594
2177,240110.44339464538
2178,214950.56618523193
2179,139130.63673801426
2180,219536.64310659794
2181,190513.84225466131
2182,216624.73789837648
2183,188333.36495109726
2184,122735.94824417142
2185,130372.39929845759
2186,139680.93055054746
2187,150497.52955982077
2188,157495.2860649303
2189,239274.6711967498
2190,82769.8959179523
2191,84471.91302091186
2192,89467.74647088478
2193,107397.93005894305
2194,105070.63296072424
2195,125090.68205305048
2196,103199.81599147155
2197,123635.24360978781
2198,162945.41696481535
2199,184018.47644112763
2200,142142.9180186102
2201,139953.92905822097
2202,207085.99217077377
2203,137199.8991031204
2204,182503.35924458652
2205,108359.13915992925
2206,135542.13909732166
2207,221813.74221916788
2208,252635.05549712578
2209,221742.78064084472
2210,113925.71283890777
2211,113052.61757829867
2212,113224.1278466797
2213,108327.30214400965
2214,126623.67649651886
2215,106290.17304858568
2216,147594.67970839035
2217,71526.77539461719
2218,87587.23926932625
2219,80242.94090330903
2220,72122.95145587412
2221,326982.83139705344
2222,271821.6184720603
2223,297839.3338417596
2224,210428.31384126743
2225,119388.86763670329
2226,187302.76210541048
2227,202489.62856908026
2228,265530.46267316333
2229,252495.5465060965
2230,150834.53709981844
2231,214720.25776690769
2232,173933.86039445884
2233,179983.1949640432
2234,247378.7557645433
2235,226433.89975735254
2236,257907.8896342279
2237,356534.9224743673
2238,196773.3243011483
2239,92396.76336749119
2240,158529.29773630487
2241,165387.10461019608
2242,128947.10860905465
2243,127350.19691940813
2244,107498.08198056287
2245,103496.29172699912
2246,152111.89218839325
2247,106136.6567309936
2248,132998.72327270044
2249,132446.12593009876
2250,136771.75182792058
2251,115785.6534865018
2252,166970.13396433278
2253,155795.50944905815
2254,173801.83802588782
2255,182125.3883874012
2256,182700.77712080185
2257,215994.79661548184
2258,169422.79848325046
2259,174909.61968989632
2260,169126.33778988078
2261,188699.90449534188
2262,214061.1877643914
2263,355535.17069996573
2264,434513.426663191
2265,172264.4180036179
2266,288276.4972185072
2267,358850.17750391655
2268,376418.37989748036
2269,147038.89282732538
2270,200485.732963196
2271,228963.52142032757
2272,217699.26975846654
2273,169294.57331494516
2274,181609.3211219965
2275,171383.51594140692
2276,202729.68922374508
2277,178831.4850711696
2278,137167.90336276928
2279,132154.82531584223
2280,118190.44535331735
2281,154600.4848586883
2282,179004.24915139395
2283,98559.62107932655
2284,110589.10548792226
2285,148261.52555185868
2286,124060.28757505961
2287,360769.668920825
2288,262693.6469014971
2289,381251.20962082327
2290,466897.52103315643
2291,321583.5995433127
2292,421970.9771230404
2293,462370.5902422818
2294,436941.94185759895
2295,435661.2561366075
2296,274262.19745755213
2297,307419.02699522197
2298,317114.9923828743
2299,390505.3477401447
2300,338381.0626464685
2301,291709.19467975403
2302,245458.1662724064
2303,237693.20744468278
2304,238606.26163142477
2305,175862.37358601097
2306,169829.67264403263
2307,178663.92778513106
2308,220687.80538786863
2309,282104.2734912265
2310,215799.9747458799
2311,197024.29107298263
2312,174783.7811449887
2313,166176.63079865757
2314,170208.93078852267
2315,169700.78275498506
2316,191153.76864712586
2317,181014.1568931147
2318,171184.59256219366
2319,174137.97635398826
2320,180323.19060898354
2321,257766.49927347017
2322,174578.2706254184
2323,191101.84695668268
2324,175550.47340561714
2325,204358.83350956082
2326,166813.43721886503
2327,208088.85230670215
2328,231945.4892610713
2329,189206.6988867186
2330,178900.70014375128
2331,389422.019951581
2332,416608.41512439173
2333,325362.291680309
2334,257826.76001888444
2335,273071.1820108001
2336,346716.6823200029
2337,187997.11443394743
2338,270381.0792541542
2339,223292.67392982502
2340,401275.80126431305
2341,217955.79067754187
2342,236391.84466016814
2343,219299.8652800047
2344,226477.69124701776
2345,234901.47549320158
2346,213029.29382613095
2347,198914.08176586602
2348,234500.4960038117
2349,176511.23210362374
2350,294503.4488714007
2351,245399.5352728826
2352,258786.26470874413
2353,235618.12626657082
2354,121495.70397749075
2355,143895.99234819543
2356,147153.1267593898
2357,192132.15043298967
2358,190463.7256365129
2359,136452.1918079034
2360,114653.21194516406
2361,143918.5478125711
2362,269211.50573666935
2363,137359.0778111882
2364,158856.96308139426
2365,223387.71744141565
2366,197504.36566552013
2367,226521.99001389838
2368,218286.33773117553
2369,226579.40729733848
2370,169195.79014480024
2371,166845.0865932532
2372,184789.37471979493
2373,273537.4332831644
2374,300961.62033609394
2375,249528.58897897118
2376,284463.81802630797
2377,352485.3864298685
2378,146000.2845494614
2379,201448.48221539642
2380,142696.2208690023
2381,160398.3714254122
2382,204518.25166078043
2383,203521.53277021254
2384,247739.69902807818
2385,163196.54226187934
2386,139092.29657479562
2387,140726.5663187483
2388,99864.96329430571
2389,127569.9514778271
2390,146642.89711545626
2391,142803.55903737256
2392,112983.31465746358
2393,168545.64765037023
2394,146931.42232438712
2395,200760.51449795894
2396,146555.2789526092
2397,206571.50224885193
2398,139319.79185294188
2399,62751.31491852547
2400,56366.34237499052
2401,112741.68942533746
2402,136276.28202299928
2403,135508.61346533135
2404,147268.3044267261
2405,155799.3825608333
2406,142291.87260445108
2407,131516.05293839355
2408,144203.4358189712
2409,127580.26082684961
2410,161176.90609541116
2411,120224.63483586392
2412,159094.237560871
2413,131477.60528922448
2414,144450.4963679107
2415,129463.1030038002
2416,124482.63088483804
2417,135654.4955606775
2418,133996.54964385892
2419,125608.46667690747
2420,133420.2441572445
2421,151620.95312016853
2422,113606.28207773199
2423,124030.43959537383
2424,151620.7512060067
2425,214107.7246906924
2426,129639.00240046636
2427,136870.21923066286
2428,185394.23280487704
2429,112399.03855523752
2430,130067.18695746266
2431,116963.92298945831
2432,147484.5926913359
2433,143817.08807219696
2434,138882.21129439847
2435,153587.64098652176
2436,106547.28448514528
2437,107235.1268443753
2438,128581.29797233199
2439,109003.80452331665
2440,119052.52385783906
2441,95891.88331568746
2442,99088.81681841015
2443,129107.41424121073
2444,137669.1118793442
2445,86937.37532869082
2446,137794.96972101723
2447,182900.26969197564
2448,135262.57734794315
2449,107702.93563509927
2450,141304.16775708506
2451,133177.28610028903
2452,201204.72231958288
2453,97461.82283383058
2454,131229.7088175737
2455,126613.77513387994
2456,127103.24214661651
2457,127084.40881111877
2458,121462.5272462632
2459,107534.37930656585
2460,128548.34300642564
2461,121625.48980118358
2462,131941.66614492587
2463,121996.78720347414
2464,167275.8927961595
2465,132817.9411712669
2466,111932.15529172406
2467,138301.93112634117
2468,79259.56101837399
2469,75386.8871199267
2470,185064.73631655483
2471,216935.41397699545
2472,165961.1864193093
2473,121539.55797565568
2474,71311.27734875641
2475,229852.18934487575
2476,115891.80139777376
2477,122551.0503797685
2478,144504.54783743876
2479,109185.25762143967
2480,151702.7920589796
2481,133877.35853041417
2482,124777.80448993688
2483,116147.61598498507
2484,128413.62930983739
2485,124761.01348608274
2486,156984.73056609253
2487,187447.02544789607
2488,170150.8870907403
2489,151508.079160287
2490,156999.91098650926
2491,93885.11059208534
2492,173404.94464625255
2493,151874.23248864806
2494,149807.8184242713
2495,95451.29596661199
2496,237162.803085797
2497,150055.3781441642
2498,111306.5765805346
2499,91969.34558793878
2500,137399.25997215867
2501,133840.91698054015
2502,140577.2626140989
2503,95717.49836094794
2504,175109.81506095862
2505,228312.6822213214
2506,254231.75882549406
2507,287765.50627706066
2508,258970.2917029392
2509,220108.73757189076
2510,222608.56730127288
2511,176620.20097236545
2512,201780.7563313099
2513,216665.98422560736
2514,279136.3603112851
2515,148899.3011182487
2516,169600.11254252162
2517,148370.99313181324
2518,158496.96854261082
2519,227079.50640858716
2520,221512.58707963608
2521,189737.75718347915
2522,222535.29617333232
2523,130193.34018490612
2524,141962.9916330018
2525,143026.10002973763
2526,134450.85186454083
2527,123108.49917599658
2528,133452.24131687835
2529,139058.16420014162
2530,135222.93354421982
2531,248480.27403193765
2532,225230.4441401356
2533,194298.80599211925
2534,230046.91745408793
2535,324211.1833495358
2536,247459.45237901935
2537,239341.6115092155
2538,179907.33389921405
2539,186628.75315122108
2540,166718.42983069038
2541,180661.26152723923
2542,166333.70018460302
2543,129472.926161762
2544,127811.7939747402
2545,137076.6931481097
2546,127755.89306651299
2547,142229.06174753435
2548,148643.14211757816
2549,163448.24151357776
2550,410023.18848769227
2551,139273.78892997012
2552,125476.27774327889
2553,78764.23599703233
2554,98837.06642605804
2555,123377.83398646556
2556,103945.63817252709
2557,114274.96517512554
2558,162444.96045285958
2559,134726.9795340483
2560,142036.6056264854
2561,140899.19287478132
2562,130860.94884495124
2563,143418.8819814474
2564,194584.89195149875
2565,141315.10317806847
2566,171650.7782502384
2567,124520.26407011959
2568,196044.94405848376
2569,195948.94592129363
2570,116080.47871846448
2571,181700.44522533563
2572,157455.73010838294
2573,220811.28135404232
2574,273688.80894544616
2575,129009.91632655307
2576,114214.95913119084
2577,156203.01721384842
2578,79483.59126154742
2579,65707.9843354307
2580,122145.67853875211
2581,119657.22641747454
2582,117285.50046007609
2583,289613.00074913516
2584,164788.03014281523
2585,188257.80487510533
2586,213971.56731076614
2587,202063.98755469208
2588,150444.72144964064
2589,146522.55884027216
2590,212388.53604076226
2591,235167.28367030906
2592,212565.97707423475
2593,267522.74696063076
2594,178603.33874759526
2595,205837.73710239065
2596,318120.4796346738
2597,179843.58603775248
2598,288844.84704701777
2599,310065.5517823539
2600,166204.77692974528
2601,151248.19532752628
2602,77350.15211705767
2603,95558.97855722526
2604,85729.31031100868
2605,69294.4641448622
2606,153581.04381732686
2607,193372.27013484357
2608,212234.9547840128
2609,165342.66397736978
2610,111842.43646752006
2611,130074.61613714678
2612,159766.7170323609
2613,138376.47297251842
2614,129801.82218953884
2615,149834.01622582445
2616,154965.0922105373
2617,186552.72295104506
2618,186053.0476113147
2619,198016.14534591793
2620,190262.61881972384
2621,180045.80436590943
2622,187560.53610725043
2623,249754.0038892586
2624,290116.1490148344
2625,305411.147906381
2626,167940.79778682347
2627,165462.8689754285
2628,454798.9309911013
2629,438563.2715750604
2630,351931.1491684305
2631,464297.16995424975
2632,432116.8541140496
2633,307700.26583758096
2634,391678.02466577507
2635,161867.63748282433
2636,186038.94598278735
2637,185486.67024676708
2638,246555.34995350952
2639,192247.5920003811
2640,154140.39524652937
2641,109671.04563423926
2642,180624.4692212025
2643,96610.40958260173
2644,126590.2404207516
2645,102289.23069652487
2646,89603.7341454791
2647,98987.97762695604
2648,137430.79636101975
2649,149925.0895396035
2650,146817.38842360917
2651,138479.72364674436
2652,424987.91205547645
2653,243538.733819167
2654,232683.8745619118
2655,386549.3662602651
2656,329818.8870637422
2657,353233.5114924222
2658,289187.8717456609
2659,295017.84322172904
2660,355855.8310339378
2661,361790.66245353676
2662,352665.97494050977
2663,287216.26892599236
2664,277225.47304759687
2665,308159.5939802126
2666,276271.4903163939
2667,155658.68492202213
2668,174262.70943763416
2669,165779.28671703997
2670,278959.0944540256
2671,179864.93923898356
2672,186984.0203765425
2673,204594.39832477682
2674,205742.99377377078
2675,177413.96861159924
2676,188772.62723979715
2677,191499.10166032572
2678,255791.2779400478
2679,284050.41502656986
2680,282393.3900562746
2681,427534.1490883586
2682,328795.79812592966
2683,502901.5361912258
2684,320508.367731552
2685,338677.9929039666
2686,250443.23649744393
2687,324641.4368962685
2688,208204.78045138586
2689,206213.91983831263
2690,426998.137274138
2691,179142.82576627322
2692,132697.19171801646
2693,188426.9587490892
2694,120256.53059641519
2695,187658.9417988289
2696,183950.09312497085
2697,178003.09646378117
2698,192987.34610850736
2699,172625.86303051544
2700,157358.80510557455
2701,144339.08110079676
2702,105009.87776328981
2703,120973.47755577651
2704,140612.5102990264
2705,116729.94786279116
2706,111219.34678687058
2707,120202.84227654777
2708,134019.26480656222
2709,101766.57366741174
2710,128793.03585185109
2711,299225.3859684128
2712,393558.42101890827
2713,172449.6995129097
2714,147733.88669120823
2715,166324.70342492816
2716,148025.6299978309
2717,188194.65659506468
2718,233624.76758410688
2719,159815.20517710078
2720,175936.66232659065
2721,135949.9854532321
2722,154897.6255664779
2723,147926.7833516735
2724,136393.05276791932
2725,140504.0725503525
2726,145075.05466618805
2727,178434.32424210082
2728,165645.85619363768
2729,148828.62241840558
2730,140914.82324379182
2731,129193.21170281069
2732,125599.28513544974
2733,158469.76884792416
